,Contract Name,Strike,Last Price,Bid,Ask,Volume,Sign
0,SHOP240126C00078000,78.0,3.58,3.65,4.0,119,0.04903846153846154
1,SHOP240126C00079000,79.0,2.77,2.58,2.86,205,0.03443037974683544
2,SHOP240126C00080000,80.0,1.58,1.66,1.83,639,0.021812500000000002
3,SHOP240126C00081000,81.0,0.8,0.78,0.83,596,0.009938271604938272
4,SHOP240126C00082000,82.0,0.2,0.2,0.21,2494,0.0025
5,SHOP240126C00083000,83.0,0.04,0.04,0.06,1542,0.0006024096385542169
6,SHOP240126C00084000,84.0,0.02,0.02,0.03,3873,0.00029761904761904765
7,SHOP240126C00085000,85.0,0.02,0.01,0.03,1358,0.00023529411764705883
8,SHOP240126C00086000,86.0,0.01,0.01,0.02,320,0.0001744186046511628
9,SHOP240126C00087000,87.0,0.02,0.0,0.01,12,5.747126436781609e-05
